data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2026-07-29 14:59:40.792355;1813;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Jeffrey Orem;masculino;dinheiro
2026-07-29 16:14:36.360185;1814;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Lula Lindquist;feminino;boleto
2026-07-29 17:28:35.343279;1815;São Paulo;Ana Oliveira;Smartwatch Garmin;Samuel Hale;masculino;cartão de crédito
2026-07-29 18:57:45.599623;1816;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Mark Patricio;masculino;cartão de crédito
2026-07-29 19:28:38.503030;1817;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Jose Gordon;masculino;pix
2026-07-29 20:52:42.492482;1818;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Kimberly Livengood;feminino;pix
2026-07-29 20:58:45.111214;1819;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Marjorie Davis;feminino;pix
2026-07-29 21:54:35.836600;1820;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Patti Guzman;feminino;cartão de crédito
2026-07-30 12:52:40.536524;1821;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Javier Guerra;masculino;pix
2026-07-30 13:03:42.899446;1822;São Paulo;Lucas Pereira;Smartwatch Garmin;Terri Bungard;feminino;boleto
2026-07-30 15:07:45.403987;1823;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Daniel Erwin;masculino;cartão de crédito
2026-07-30 19:28:42.497755;1824;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Maureen Thompson;feminino;pix
2026-07-30 21:11:42.836880;1825;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Jose Ceballos;masculino;cartão de crédito
2026-07-30 22:46:39.020305;1826;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Richard Reid;masculino;boleto
2026-07-31 13:14:35.357998;1827;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Robyn Nunez;feminino;boleto
2026-07-31 14:42:40.424046;1828;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Sandra Loeffler;feminino;dinheiro
2026-07-31 15:16:42.308631;1829;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Timothy Dingmann;masculino;pix
2026-07-31 16:09:39.384696;1830;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Mark Dailey;masculino;cartão de crédito
2026-07-31 16:29:37.528143;1831;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Anthony Landis;masculino;pix
2026-07-31 19:09:42.386733;1832;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Robin Hammond;feminino;cartão de crédito
2026-07-31 21:34:36.124713;1833;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Billy Gibeau;masculino;dinheiro
2026-08-01 13:06:43.361971;1834;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Christopher Johnson;masculino;dinheiro
2026-08-01 19:45:36.730800;1835;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Bradley Sampson;masculino;boleto
2026-08-01 19:51:40.732686;1836;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Georgia Stern;feminino;boleto
2026-08-01 22:53:36.174764;1837;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Tamara Rose;feminino;pix
2026-08-02 12:32:41.471122;1838;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Michael Martinez;masculino;pix
2026-08-02 12:35:45.752332;1839;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Wayne Johnson;masculino;cartão de crédito
2026-08-02 12:43:35.450555;1840;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Eloise Cunningham;feminino;pix
2026-08-02 14:36:37.527055;1841;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Fletcher Terrell;masculino;pix
2026-08-02 15:31:40.350685;1842;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Jessica Weaver;feminino;dinheiro
2026-08-02 16:10:37.980525;1843;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Christine Sullivan;feminino;cartão de crédito
2026-08-02 16:33:43.629270;1844;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Maile Blackburn;feminino;pix
2026-08-02 17:13:39.472018;1845;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Jennifer Williams;feminino;dinheiro
2026-08-02 22:01:37.311707;1846;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Amber Cook;feminino;cartão de crédito
2026-08-03 16:59:38.363014;1847;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Richard Laverdiere;masculino;cartão de crédito
2026-08-03 17:22:40.263839;1848;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Timothy Micciche;masculino;pix
2026-08-03 18:23:38.071263;1849;São Paulo;Lucas Pereira;Tablet Apple Ipad;Lorraine Becker;feminino;cartão de crédito
2026-08-03 20:39:42.758181;1850;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Kristy Burns;feminino;cartão de crédito
2026-08-03 20:44:45.543011;1851;Florianópolis;Tiago Lima;Smartwatch Garmin;Barbara Layel;feminino;boleto
2026-08-03 21:33:45.942611;1852;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Garry Miller;masculino;cartão de crédito
2026-08-03 22:31:37.098522;1853;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Woodrow Mutz;masculino;boleto
2026-08-04 14:42:40.526548;1854;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Grant Abney;masculino;dinheiro
2026-08-04 14:56:37.393830;1855;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Lawrence Daggett;masculino;cartão de crédito
2026-08-04 16:03:38.473774;1856;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;James Miller;masculino;cartão de crédito
2026-08-04 16:13:35.490817;1857;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Dorothy Riches;feminino;dinheiro
2026-08-04 20:20:35.735683;1858;Florianópolis;Gabriela Santos;Smartwatch Garmin;Evangeline Myers;feminino;dinheiro
2026-08-05 16:20:45.916188;1859;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Gloria Schlater;feminino;dinheiro
2026-08-05 17:10:44.645090;1860;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Teresa Dolson;feminino;dinheiro
2026-08-05 17:23:41.828398;1861;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Robert Walker;masculino;cartão de crédito
2026-08-05 22:19:35.325456;1862;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;James Nolte;masculino;dinheiro
2026-08-06 13:17:40.666130;1863;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Harold Stimmell;masculino;dinheiro
2026-08-06 22:48:35.367333;1864;São Paulo;Ana Oliveira;Smartwatch Garmin;Florence Lively;feminino;boleto
2026-08-07 12:34:39.525486;1865;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Maribel Rubio;feminino;dinheiro
2026-08-07 21:49:39.961775;1866;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Frances Shibuya;feminino;boleto
2026-08-07 22:19:37.113115;1867;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Nicole Wood;feminino;pix
2026-08-07 23:25:39.484156;1868;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Karen Engstrom;feminino;boleto
2026-08-08 13:08:42.832325;1869;Florianópolis;Tiago Lima;Smartwatch Garmin;John Yu;masculino;pix
2026-08-08 15:23:38.585869;1870;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Charles Scott;masculino;pix
2026-08-08 17:48:39.031732;1871;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;David Santiago;masculino;dinheiro
2026-08-08 19:36:39.440100;1872;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Karl Lacuesta;masculino;boleto
2026-08-08 22:32:36.037763;1873;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Milton Malachi;masculino;dinheiro
2026-08-09 14:23:38.071746;1874;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Louis Fontenot;masculino;pix
2026-08-09 15:36:39.862016;1875;Florianópolis;Tiago Lima;Tablet Apple Ipad;Katherine Donoghue;feminino;boleto
2026-08-09 17:07:41.270589;1876;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Elaine Mccaleb;feminino;dinheiro
2026-08-09 17:44:38.426121;1877;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Eric Berry;masculino;dinheiro
2026-08-09 18:05:41.829919;1878;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Dennis Mason;masculino;cartão de crédito
2026-08-09 19:22:38.852877;1879;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Helena Guimond;feminino;pix
2026-08-09 20:26:37.118864;1880;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Patricia Hamm;feminino;pix
2026-08-09 20:33:42.658542;1881;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Julie Creach;feminino;boleto
2026-08-09 20:48:43.642936;1882;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Sara Lanterman;feminino;cartão de crédito
2026-08-09 22:30:37.356123;1883;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Doris Adams;feminino;pix
2026-08-09 22:35:42.083056;1884;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Mark Nicholson;masculino;boleto
2026-08-09 23:04:44.894426;1885;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Bonnie Strange;feminino;boleto
2026-08-10 14:10:35.231100;1886;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Francisco Lesinski;masculino;cartão de crédito
2026-08-10 14:30:37.352211;1887;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Megan Foster;feminino;dinheiro
2026-08-10 14:59:36.934811;1888;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;David Madry;masculino;dinheiro
2026-08-10 16:54:37.177634;1889;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Owen Barclay;masculino;pix
2026-08-10 20:08:40.479597;1890;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Janee Olds;feminino;cartão de crédito
2026-08-10 22:02:37.505658;1891;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;David Phillips;masculino;pix
2026-08-11 14:05:45.435005;1892;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Marilyn Johnson;feminino;dinheiro
2026-08-11 15:51:45.616175;1893;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Connie Washington;feminino;cartão de crédito
2026-08-11 17:02:44.494546;1894;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Melvin Jean;masculino;dinheiro
2026-08-11 17:10:39.527598;1895;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Cody Owens;masculino;cartão de crédito
2026-08-11 18:21:36.318546;1896;Florianópolis;Tiago Lima;Smartwatch Garmin;Gary Giammarino;masculino;cartão de crédito
2026-08-11 18:34:40.788503;1897;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Brenda Taggart;feminino;pix
2026-08-11 19:22:42.538764;1898;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Cynthia Sieving;feminino;cartão de crédito
2026-08-11 19:23:41.570542;1899;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Richard Wimmer;masculino;boleto
2026-08-11 22:49:36.627685;1900;Florianópolis;Gabriela Santos;Smartwatch Garmin;Mitch Williams;masculino;boleto
2026-08-12 13:23:41.968332;1901;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jesus Cranford;masculino;cartão de crédito
2026-08-12 15:23:43.395476;1902;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Genevieve Pritchard;feminino;boleto
2026-08-12 16:18:39.998687;1903;São Paulo;Ana Oliveira;Smartwatch Garmin;Sharon Helm;feminino;pix
2026-08-12 19:10:41.045999;1904;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Neville Delgado;masculino;cartão de crédito
2026-08-13 14:57:40.835740;1905;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Gloria Durfee;feminino;pix
2026-08-13 15:10:38.077422;1906;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Ruby Beasley;feminino;cartão de crédito
2026-08-13 16:52:35.770701;1907;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Renee Rathke;feminino;boleto
2026-08-13 18:33:41.538239;1908;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Eric Melendez;masculino;cartão de crédito
2026-08-13 18:36:39.387473;1909;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Ashley White;feminino;cartão de crédito
2026-08-13 19:44:39.528294;1910;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Irene Barker;feminino;dinheiro
2026-08-14 12:51:45.846380;1911;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Shirley Jordan;feminino;boleto
2026-08-14 13:05:41.883506;1912;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Heather Laughlin;feminino;pix
2026-08-14 14:23:43.724869;1913;São Paulo;Ana Oliveira;Smartwatch Garmin;Hilary Lucia;feminino;cartão de crédito
2026-08-14 18:05:38.933465;1914;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Inez Febres;feminino;pix
2026-08-14 19:18:40.561872;1915;São Paulo;Lucas Pereira;Tablet Apple Ipad;Emma Blank;feminino;boleto
2026-08-15 15:34:35.250542;1916;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Israel Niedringhaus;masculino;cartão de crédito
2026-08-15 15:52:40.913243;1917;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;David Darden;masculino;pix
2026-08-15 22:21:36.862333;1918;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;William Lytell;masculino;boleto
2026-08-16 13:34:40.761502;1919;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Alice Costa;feminino;cartão de crédito
2026-08-16 16:44:44.631087;1920;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Jason Sheldon;masculino;cartão de crédito
2026-08-16 17:23:44.182384;1921;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Latasha Shorey;feminino;boleto
2026-08-16 18:49:43.616357;1922;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Fred Stclair;masculino;dinheiro
2026-08-16 19:57:45.407047;1923;São Paulo;Lucas Pereira;Tablet Apple Ipad;Diane Figueiredo;feminino;cartão de crédito
2026-08-16 20:37:42.370829;1924;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Charles Sampson;masculino;pix
2026-08-17 13:00:38.242454;1925;Florianópolis;Tiago Lima;Tablet Apple Ipad;Virginia Grier;feminino;boleto
2026-08-17 13:57:41.638017;1926;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Jerry Miera;masculino;cartão de crédito
2026-08-17 16:57:35.352969;1927;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Steve Marin;masculino;dinheiro
2026-08-17 18:07:38.150852;1928;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Lloyd Broker;masculino;boleto
2026-08-17 18:56:39.337902;1929;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Lisa Maddox;feminino;cartão de crédito
2026-08-17 19:01:37.623821;1930;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Kristy Jacobsen;feminino;pix
2026-08-18 14:31:45.395006;1931;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;David Ivey;masculino;boleto
2026-08-18 16:41:39.477783;1932;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Miriam Jackson;feminino;dinheiro
2026-08-18 19:24:42.579885;1933;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Hazel Alford;feminino;dinheiro
2026-08-18 21:22:38.251976;1934;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Mary Wheeler;feminino;boleto
2026-08-18 22:08:40.008937;1935;São Paulo;Lucas Pereira;Tablet Apple Ipad;Doreen Cox;feminino;pix
2026-08-19 14:37:45.100926;1936;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Kimberly Kaminski;feminino;cartão de crédito
2026-08-19 15:46:41.890574;1937;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Laura Brown;feminino;boleto
2026-08-19 16:05:39.032080;1938;São Paulo;Lucas Pereira;Tablet Apple Ipad;Roger Sweeney;masculino;boleto
2026-08-20 13:40:45.451198;1939;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Joyce Hargis;feminino;dinheiro
2026-08-20 14:24:39.566271;1940;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Matt Sherrill;masculino;boleto
2026-08-20 15:55:36.484859;1941;São Paulo;Lucas Pereira;Tablet Apple Ipad;Alice Gilbert;feminino;cartão de crédito
2026-08-20 17:59:40.389819;1942;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Fred Davis;masculino;cartão de crédito
2026-08-20 18:40:45.245490;1943;Florianópolis;Tiago Lima;Tablet Apple Ipad;Brandon Peters;masculino;boleto
2026-08-20 19:51:36.716813;1944;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Beth Saucier;feminino;cartão de crédito
2026-08-20 23:20:38.067413;1945;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Dorothy Davis;feminino;pix
2026-08-21 13:25:40.036983;1946;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;James Loughry;masculino;cartão de crédito
2026-08-21 15:00:39.578606;1947;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Cody Eggert;masculino;pix
2026-08-21 15:52:38.377083;1948;Florianópolis;Tiago Lima;Smartwatch Garmin;Jeannette James;feminino;boleto
2026-08-21 16:15:38.719330;1949;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Melissa Flynn;feminino;boleto
2026-08-21 16:59:39.259714;1950;Florianópolis;Gabriela Santos;Smartwatch Garmin;Doris Dorman;feminino;boleto
2026-08-21 19:25:45.503010;1951;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Margaretta Burke;feminino;boleto
2026-08-22 12:31:41.666283;1952;São Paulo;Lucas Pereira;Tablet Apple Ipad;Connie Landry;feminino;pix
2026-08-22 13:13:45.077004;1953;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Norma Moore;feminino;dinheiro
2026-08-22 16:13:42.759614;1954;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Franklin Wei;masculino;cartão de crédito
2026-08-22 20:29:41.367888;1955;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Dorothy Bursley;feminino;cartão de crédito
2026-08-23 13:09:41.047202;1956;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Deborah Dunne;feminino;cartão de crédito
2026-08-23 16:59:38.184168;1957;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;John Brunner;masculino;boleto
2026-08-23 17:18:45.943313;1958;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Irene Haynes;feminino;pix
2026-08-23 17:32:35.444682;1959;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Samantha Powers;feminino;cartão de crédito
2026-08-23 21:02:36.300537;1960;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Michael Jackson;masculino;pix
2026-08-23 22:42:42.776879;1961;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Hugh Wheeler;masculino;pix
2026-08-24 13:12:39.457625;1962;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Tommie Cazares;feminino;boleto
2026-08-24 15:38:37.612360;1963;São Paulo;Lucas Pereira;Smartwatch Garmin;Kelsey Rhynes;feminino;boleto
2026-08-24 16:27:41.834571;1964;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Tammy Charlton;feminino;dinheiro
2026-08-24 18:41:38.361151;1965;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Tanya Hiatt;feminino;dinheiro
2026-08-24 20:37:43.786768;1966;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jennifer Sea;feminino;pix
2026-08-24 21:13:38.704733;1967;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Sheila Wright;feminino;cartão de crédito
2026-08-24 21:41:44.190026;1968;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Paula Elmore;feminino;dinheiro
2026-08-24 21:46:41.411051;1969;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Frances Abrams;feminino;dinheiro
2026-08-25 16:09:37.174937;1970;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Laurie Weeks;feminino;pix
2026-08-25 17:37:41.890799;1971;Florianópolis;Gabriela Santos;Tablet Apple Ipad;William Garcia;masculino;boleto
2026-08-25 19:05:41.427444;1972;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Kimberly Foote;feminino;boleto
2026-08-25 20:35:45.928447;1973;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Thomas Bulmer;masculino;dinheiro
2026-08-25 20:54:35.652841;1974;São Paulo;Ana Oliveira;Notebook Dell Inspiron;James Rivera;masculino;dinheiro
2026-08-25 22:21:43.482939;1975;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Roberto Grijalva;masculino;cartão de crédito
2026-08-25 23:20:44.225593;1976;São Paulo;Ana Oliveira;Fone de Ouvido Sony;John Williams;masculino;dinheiro
2026-08-26 15:03:39.145224;1977;Florianópolis;Gabriela Santos;Smartwatch Garmin;Susan Olsen;feminino;boleto
2026-08-26 18:31:36.563192;1978;Florianópolis;Gabriela Santos;Smartwatch Garmin;Walter Robinson;masculino;boleto
2026-08-26 23:16:40.550187;1979;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Gertrude Delaney;feminino;dinheiro
2026-08-27 15:21:36.422705;1980;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Sammy Lombardi;masculino;boleto
2026-08-27 18:56:41.605343;1981;São Paulo;Ana Oliveira;Smartwatch Garmin;Willia Deblauw;feminino;cartão de crédito
2026-08-27 19:55:41.778008;1982;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Renee Hanlon;feminino;pix
2026-08-27 20:22:40.304829;1983;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Maria Mcbride;feminino;pix
2026-08-27 21:12:42.755117;1984;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Kayla Belton;feminino;dinheiro
2026-08-27 21:39:38.372482;1985;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Jeffrey Dale;masculino;dinheiro
2026-08-28 12:47:36.559717;1986;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Lulu Jones;feminino;dinheiro
2026-08-28 12:55:45.542142;1987;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Adam Dotson;masculino;pix
2026-08-28 17:02:35.178204;1988;Florianópolis;Tiago Lima;Smartwatch Garmin;Kendra Stone;feminino;cartão de crédito
2026-08-28 17:03:40.660620;1989;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Mary Renshaw;feminino;boleto
2026-08-28 19:50:45.714691;1990;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Edgar Marmon;masculino;cartão de crédito
2026-08-28 20:15:40.263439;1991;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Patrick Johnson;masculino;pix
2026-08-28 21:05:43.731052;1992;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Joseph Eaton;masculino;boleto
2026-08-28 22:17:41.294004;1993;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Joe Vargas;masculino;dinheiro
2026-08-28 22:52:39.816442;1994;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;John Key;masculino;boleto
2026-08-29 16:01:36.758808;1995;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Michael Riederer;masculino;pix
2026-08-29 16:37:37.113944;1996;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Rhonda Franklin;feminino;dinheiro
2026-08-29 19:35:36.014936;1997;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Vicky Rose;feminino;boleto
